Title,Price,Size,Neighbourhood,City,Date_Posted,Rooms
"Mieszkanie Premium,3 pokoje, balkon
370 000 zł",370000.0,51.7,,Nowy Tomyśl,2025-04-19,3
"Mieszkanie Na Sprzedaż Miedzichowo Trzciel
370 000 zł",370000.0,58.0,,Miedzichowo,2025-04-23,
"Lokal 2 poziomowy + piwnica + ogród + pom. gosp.
415 000 zł",415000.0,83.0,,Polesie,2025-04-23,
" 2 pokoje 37,4 m²  ul. Norwida 
420 000 zł",420000.0,37.4,,Poznań,2025-05-05,2
"Tarasy WeŁny-mieszkania apartamentowe z halą
380 600 zł",380600.0,46.08,,Oborniki,2025-04-15,
"Gotowa kawalerka front kamienicy z balkonem Jeżyce
399 000 zł",399000.0,27.12,Jeżyce,Poznań,2025-04-22,1
"Mieszkanie 2 pokoje, do remontu. Os. Zwycięstwa.
449 000 zł",449000.0,46.8,Winogrady,Poznań,2025-05-07,2
"Apartament 2pokojowy z tarasem i ogródkiem
371 385 zł",371385.0,35.37,,Kalisz,2025-04-18,2
"Wygodne mieszkania w Chojęcinie - z ogródkami
403 000 zł",403000.0,59.36,,Chojęcin,2025-05-02,
"Sprzedam mieszkanie w wysokim standardzie-Konin
390 000 zł",390000.0,58.2,,Konin,2025-04-23,
"NOWE mieszkanie sprzedam 45m
383 000 zł",383000.0,45.0,,Marszew,2025-05-11,
"Mieszkanie 3-pokoje z loggia - Ustronie!
369 000 zł
do negocjacji",369000.0,59.9,,Gniezno,2025-05-06,3
"2 Pokojowe mieszkanie z oddzielną kuchnią + balkon
380 000 zł",380000.0,53.0,,Kalisz,2025-05-10,2
"2-pokojowe mieszkanie 43m2 + balkon
394 030 zł",394030.0,43.3,,Luboń,2025-04-12,2
"#Rezerwacja# 3-pokojowe mieszkanie, 46 m² – Parter
375 000 zł",375000.0,46.0,,Środa Wielkopolska,2025-04-08,3
"Mieszkanie 2 pokojowe os. Platinum Hause + M w H
375 500 zł",375500.0,41.42,,Śrem,2025-05-07,2
"Mieszkanie po remoncie* 3 pokoje* Balkon* 2 piętro
376 500 zł",376500.0,48.24,,Ostrów Wielkopolski,2025-03-28,3
"Funkcjonalne mieszkanie 40m2 + balkon.
449 436 zł",449436.0,40.0,Rataje,Poznań,2025-04-14,
"Mieszkanie 68,2 m² | 4 pokoje | 2 piętro
439 000 zł",439000.0,68.2,,Leszno,2025-04-14,4
"Duża jasna kawalerka Rataje Rusa do remontu
360 000 zł",360000.0,30.1,Chartowo,Poznań,2025-04-18,1
"Sprzedam w pełni wyposażone mieszkanie w centrum Obornik wlkp
410 000 zł",410000.0,48.0,,Oborniki,2025-04-25,
"Klimatyczne mieszkanie, gotowe do wprowadzenia
390 000 zł",390000.0,45.0,,Leszno,2025-04-16,
"Słoneczne i przestronne 3-pokoje w Pile
364 000 zł",364000.0,52.4,,Piła,2025-04-29,3
"Zamieszkaj w sercu Grunwaldu – wygoda i dostępność
449 000 zł",449000.0,40.0,Junikowo,Poznań,,
"Kawalerka 32,40 m - Jeżyce, ul. Galla
367 000 zł",367000.0,32.4,Jeżyce,Poznań,2025-04-24,1
"kompaktowe 2pokoje Grunwald od zaraz
425 000 zł",425000.0,34.0,Grunwald,Poznań,2025-05-11,2
"REZERWACJA !!! - Mieszkanie 2 pokoje z balkonem
350 000 zł
do negocjacji",350000.0,29.6,Łazarz,Poznań,2025-05-06,2
"Bez prowizji!!! 68 mkw./3 pok./ogródek
425 000 zł",425000.0,67.4,,Poznań,2025-04-25,3
"Mieszkanie dwupokojowe osiedle Dębina
449 000 zł",449000.0,51.0,Dębiec,Poznań,2025-04-29,
"DWUPOZIOMOWE Mieszkanie z Ogródkiem ! 66,8m2
394 000 zł",394000.0,66.8,,Radzewo,2025-05-09,
"Bezpośrednio Sprzedam Nowe 3 Pokojowe Mieszkanie Przy Parku
437 250 zł",437250.0,62.54,,Śrem,2025-05-11,3
"Bezczynszowe mieszkanie do remontu
351 000 zł",351000.0,58.48,,Chodzież,2025-04-09,
"Wyjątkowy lokal na 1 piętrze, urządzony, znakomity
359 900 zł",359900.0,47.98,,Jarocin,2025-04-19,
"Słoneczne Mieszkanie: 2 Pokoje, Klimatyzacja, Duży Balkon Oraz Piwnica
449 000 zł",449000.0,42.3,Podolany,Poznań,2025-04-28,2
"Rodzinne mieszkanie na Winiarach
389 000 zł",389000.0,62.2,,Gniezno,2025-04-28,
"Mieszkanie na poddaszu. Na wynajem, dla studenta
399 000 zł",399000.0,42.0,,Poznań,2025-04-30,
"Przytulne 2 pokoje z balkonem – idealne dla seniora lub młodej rodziny
389 000 zł",389000.0,32.4,Winogrady,Poznań,2025-05-11,2
"Centrum ul. Strzałowa - 2 pokoje
405 000 zł",405000.0,29.5,Stare Miasto,Poznań,,2
"M2 do wejścia/niezależne pokoje/piwnica
439 000 zł",439000.0,38.3,Winogrady,Poznań,2025-04-17,
"Mieszkanie 2 pokojowe do remontu- Grunwald Poł.
430 000 zł",430000.0,45.9,Grunwald,Poznań,2025-04-21,2
"Mieszkanie dla singla w cichej okolicy inwestycja
369 000 zł",369000.0,28.6,Junikowo,Poznań,2025-04-17,
"Przestronne 4 pokojowe mieszkanie 74,5m2
430 000 zł",430000.0,74.5,,Śrem,2025-04-13,4
"Nowoczesne mieszkanie - Piła, Zielona Dolina
449 000 zł",449000.0,40.68,,Piła,2025-04-17,
"Bezpośrednio, przytulne 2 pok 38 m2 ul. Piątkowska
449 000 zł",449000.0,38.0,Winiary,Poznań,2025-03-19,2
"Czterolokalowiec przy lesie- OSTATNIE WOLNE M
380 000 zł",380000.0,51.6,,Radzyny,2025-04-18,
"Słoneczne 3-pok. mieszkanie po remoncie [+klima]
379 000 zł",379000.0,46.4,,Leszno,2025-03-24,3
"Jasne M2/piwnica/z pięknym widokiem/od zaraz
399 000 zł",399000.0,38.1,Winogrady,Poznań,2025-04-28,
"przestronne, zadbane, 75m2, ul. Lipowa + garaż
379 000 zł",379000.0,75.0,,Leszno,2025-04-14,
"Obniżka ceny! 3 pokojowe mieszkanie w Szydłowie PO KAPITALNYM REMONCIE
359 000 zł",359000.0,63.2,,Szydłowo,2025-05-05,3
"Sprzedam odnowione mieszkanie 46,42m2 z garażem w Śródmieściu Kalisza
371 360 zł
do negocjacji",371360.0,46.42,,Kalisz,,
"Mieszkanie+Ogródek+2MP+Internet+Fotowoltaika
405 000 zł",405000.0,71.17,,Tarnowo Podgórne,2025-05-11,
"Trzypokojowe Mieszkanie W Bloku Z Windą W Lesznie
429 000 zł",429000.0,51.1,,Leszno,2025-04-22,
"2 Pokoje | Piwnica| Balkon
419 000 zł",419000.0,49.2,,Poznań,2025-04-29,2
"Mieszkanie z klimatyzacją i dużym balkonem w Środzie Wlkp.
445 000 zł",445000.0,46.63,,Środa Wielkopolska,2025-04-11,
"Mieszkanie 4-pokojowe o pow. 80,81 m², Piła ul. Łowiecka
426 000 zł",426000.0,80.81,,Piła,2025-05-07,4
"2-pokojowe mieszkanie na Podolanach
449 800 zł",449800.0,36.93,Podolany,Poznań,2025-04-30,2
"Mieszkanie z Ogródkiem/ parter/ Stan deweloperski
432 600 zł",432600.0,61.8,,Karpicko,2025-04-26,
"Bezczynszowe mieszkania duży taras pompa ciepła
390 000 zł",390000.0,59.63,,Środa Wielkopolska,2025-04-03,
"Duże mieszkanie garaż oraz działka z domkiem!!!
420 000 zł",420000.0,75.0,,Skoki,2025-04-25,
"Funkconalne 3 pokojowe! TRIO! M2.4
389 444 zł",389444.0,46.64,,Ostrów Wielkopolski,2025-04-21,3
"Mieszkanie+Ogródek+2MP+Internet+Fotowoltaika
395 000 zł",395000.0,61.77,,Gaj Wielki,,
"Kawalerka w centrum Poznania 37,7 m2.
443 900 zł",443900.0,37.7,Jeżyce,Poznań,2025-04-23,1
"Mieszkanie ul. Działkowa
399 000 zł
do negocjacji",399000.0,56.31,,Nowy Tomyśl,2025-05-06,
"NOWE mieszkanie sprzedam 45m
383 000 zł",383000.0,45.0,,Marszew,2025-05-11,
"Nowoczesne mieszkania - wyjątkowa okolica
381 700 zł",381700.0,45.5,,Kościan,2025-05-11,
"Mieszkanie na 1 piętrze z balkonem, niedaleko UAM
355 000 zł",355000.0,50.01,,Kalisz,2025-04-30,
"Sprzedam mieszkanie
430 000 zł
do negocjacji",430000.0,106.0,,Krotoszyn,2025-05-11,
"Okazja do wprowadzenia nowe wykończone mieszkanie
429 900 zł",429900.0,48.0,,Kępno,2025-04-27,
"Urokliwe mieszkanie w sercu Jeżyc
410 000 zł",410000.0,32.2,Jeżyce,Poznań,2025-05-08,
"Mieszkanie 2-pokojowe, Poznań - Rataje, os. Piasto
399 000 zł",399000.0,37.6,Rataje,Poznań,2025-04-15,2
"Kawalerka Top Lokalizacja Piątkowo
389 000 zł",389000.0,31.2,Piątkowo,Poznań,2025-05-01,1
"Przestronna, duża kawalerka z aneksem
449 000 zł",449000.0,45.21,,Tarnowo Podgórne,2025-05-08,1
"Mieszkanie 2 pokojowe parter park stadion
395 000 zł
do negocjacji",395000.0,51.0,,Jarocin,2025-04-24,2
"Leszno Studzienna - ZADBANE 4 -POK 70m2
419 000 zł",419000.0,69.6,,Leszno,2025-04-29,4
"watro! atrakcyjny blok, mieszkanie 55m2 + garaż
375 000 zł",375000.0,55.0,,Leszno,2025-04-16,
"Mieszkanie bez czynszowe 93mkw od właściciela,bez pośredników ,okazja
399 999 zł",399999.0,93.0,,Kościan,2025-05-04,
"Mieszkanie 38 m Kórnik
370 000 zł",370000.0,38.0,,Lisówki,2025-05-10,
"2 pokoje, doskonała lokalizacja, Grunwald, 1. piętro
450 000 zł",450000.0,42.9,Ogrody,Poznań,2025-05-10,2
"Nadolnik Compact Apartments | apartament AB.5.025
359 574 zł",359574.0,38.01,,Poznań,2025-05-01,
"Mieszkanie 3 Pok. Nowe Bud. Ścisłe Centrum Wrześni
409 000 zł",409000.0,50.53,,Września,2025-04-23,3
"Mieszkanie 3-pokojowe, umeblowane, os. Konstytucji 3 Maja, Kościan
420 000 zł",420000.0,62.5,,Kościan,2025-04-29,3
"Na sprzedaż mieszkanie , Os. Górne, Piła
409 000 zł",409000.0,60.9,,Piła,2025-05-06,
"PSARSKIE - ul Hebanowa 5 lokal 41
408 160 zł",408160.0,61.9,,Psarskie,2025-05-07,
"Mieszkanie 2-poziomowe bezczynszowe
372 000 zł",372000.0,78.5,,Wyrzysk,2025-04-14,2
"Mieszkanie 4 pokojowe- I piętro - centrum
438 000 zł",438000.0,56.2,,Leszno,2025-04-16,4
"Mieszkanie W Kępnie, Cena Do Negocjacji.
369 000 zł",369000.0,37.7,,Kępno,2025-05-09,
"2-pokojowe mieszkanie| po remoncie| Podmiejska
369 000 zł",369000.0,41.7,,Kalisz,2025-05-05,2
"Rejtana-tuż przy lesie,Słoneczne,1.p.,47.7m2-2 pok
389 000 zł",389000.0,47.7,,Leszno,2025-04-12,2
"2 pokoje, doskonała lokalizacja, Grunwald, 1. piętro
450 000 zł",450000.0,42.9,Ogrody,Poznań,2025-05-10,2
"Sprzedam odnowione mieszkanie 46,42m2 z garażem w Śródmieściu Kalisza
371 360 zł
do negocjacji",371360.0,46.42,,Kalisz,,
"Trzypokojowe Mieszkanie W Bloku Z Windą W Lesznie
429 000 zł",429000.0,51.1,,Leszno,2025-04-22,
"Sprzedam mieszkanie w Strykowie koło Stęszewa
350 000 zł",350000.0,41.8,,Strykowo,2025-04-20,
"Mieszkanie z potencjałem na 2 pokoje Łazarz
359 000 zł",359000.0,40.4,Łazarz,Poznań,2025-04-23,2
"3-pokojowe mieszkanie 55m2 + balkon Bezpośrednio
436 712 zł",436712.0,55.28,,Garby,2025-05-02,3
"Sprzedam mieszkanie 61,7 m2 -BALKON- ul. Konwaliowa, Konin
389 000 zł
do negocjacji",389000.0,61.7,,Konin,2025-04-25,
" Kawalerka na Jeżycach  32 m² 
390 000 zł",390000.0,32.0,Jeżyce,Poznań,2025-05-05,1
"Dwa mieszkania z widokiem na rynek w Lesznie
369 000 zł",369000.0,110.4,,Leszno,2025-04-23,
"Klimatyczna kawalerka -WSZYSTKO NOWE- wyjątkowa lokalizacja przy parku
355 000 zł",355000.0,28.2,,Kalisz,2025-04-14,1
"Lokale w zabudowie jednorodzinnej bliźniaczej
429 000 zł",429000.0,72.59,,Środa Wielkopolska,2025-03-24,
"Jasne i funkcjonalne 3 pokojowe mieszkanie
369 000 zł",369000.0,57.93,,Rogoźno,2025-05-06,3
"Na sprzedaż 3 pok. mieszkanie w Pile. Z.Dolina.
449 000 zł",449000.0,58.74,,Piła,2025-05-07,3
"Zamieszkaj w sercu Grunwaldu – wygoda i dostępność
449 000 zł",449000.0,40.0,Junikowo,Poznań,,
"Mieszkanie 3-pokoje z loggia - Ustronie!
369 000 zł
do negocjacji",369000.0,59.9,,Gniezno,2025-05-06,3
"Mieszkanie+Ogródek+2MP+Internet+Fotowoltaika
405 000 zł",405000.0,71.17,,Tarnowo Podgórne,2025-05-11,
"Okazja! Apartament trzy pokojowy!Tarasy Bernardyńs
443 000 zł",443000.0,49.26,,Kalisz,2025-03-30,
"Dwupokojowe mieszkanie - Poznań Nowe Miasto
439 000 zł",439000.0,38.09,,Poznań,2025-05-07,
"Mieszkanie 77m2 dwupietrowe os. Gorne
399 990 zł
do negocjacji",399990.0,80.0,,Piła,2025-05-02,
"Mieszkanie 3 pokojowe w centrum, parter
380 000 zł",380000.0,54.75,,Piła,2025-04-28,3
"OKAZJA! 3 pokoje pod Poznaniem. GOTOWE DO WEJŚCIA
410 000 zł",410000.0,42.11,,Czapury,2025-05-10,3
"Mieszkanie 3pok osiedle Serbinów
396 000 zł",396000.0,53.0,,Kalisz,2025-04-25,3
"Kawalerka 31m Poznań os. Piastowskie
360 000 zł",360000.0,31.3,Rataje,Poznań,2025-04-30,1
"Atrakcyjne i przestronne 2-pokojowe mieszkanie os. Staszyce !!!
375 000 zł
do negocjacji",375000.0,52.8,,Piła,2025-05-09,2
"Kawalerki w pięknej kamienicy przy rynku! ROI 8%!
399 000 zł",399000.0,25.07,Stare Miasto,Poznań,2025-04-30,
"3-pokojowe mieszkanie z ogrodem
385 000 zł",385000.0,62.9,,Kościan,2025-04-09,3
"Nowe mieszkanie w centrum Rydzyny
450 000 zł",450000.0,59.68,,Rydzyna,,
"2 Pokojowe mieszkanie z oddzielną kuchnią + balkon
380 000 zł",380000.0,53.0,,Kalisz,2025-05-10,2
"Nowy Apartament ‼Marmur Winda Parking TARAS ‼‼
399 999,97 zł",39999997.0,45.76,,Jarocin,2025-05-07,
"Mieszkanie własnościowe w szeregowcu- Łękno k. Zaniemyśla
400 000 zł
do negocjacji",400000.0,120.0,,Łękno,2025-05-11,
"Apartament centrum Poznania 250m od Starego Rynku
383 350 zł",383350.0,22.55,Stare Miasto,Poznań,2025-04-11,
"Nowe mieszkanie blisko Rynku z klimatyzacją
449 000 zł",449000.0,59.0,,Ostrów Wielkopolski,2025-04-14,
"Kawalerka blisko Malty z wydzieloną sypialnią
399 000 zł",399000.0,31.0,Rataje,Poznań,2025-04-24,1
"Sprzedam mieszkanie w spokojnej lokalizacji Śrem
419 000 zł",419000.0,62.2,,Śrem,2025-03-15,
"Mieszkanie 74m2 + balkon lub 44m2 + ogród OSTATNIE
399 000 zł",399000.0,74.0,,Swarzędz,2025-04-25,
"mieszkanie 51,33m2 2-pokojowe Wzgórza Soho Konin
415 773 zł",415773.0,51.33,,Konin,2025-04-30,2
"Sprzedam mieszkanie w Kamienicy! Niski czynsz!
410 000 zł",410000.0,78.93,,Rakoniewice,2025-04-10,
"Mieszkanie Grunwaldzka w pełni wyposażone
432 000 zł
do negocjacji",432000.0,54.2,,Leszno,,
"Sprzedam 2 pokojewe mieszkanie Poznań
430 000 zł",430000.0,43.0,Rataje,Poznań,2025-04-29,2
"Nowoczesne mieszkania - wyjątkowa okolica
381 700 zł",381700.0,45.5,,Kościan,2025-05-11,
"Mieszkanie własnościowe, bezczynszowe z ogródkiem i parkingiem
389 000 zł",389000.0,64.71,,Grodzisk Wielkopolski,,
"Sprzedam nowe 2 pok. 1 piętro, 42m2 ul. Sielawy 23 + miejsce postojowe
450 000 zł
do negocjacji",450000.0,42.0,Naramowice,Poznań,2025-05-05,2
"Mieszkanie z balkonem i piwnicą
385 000 zł
do negocjacji",385000.0,45.5,,Leszno,2025-05-09,
"3 pokojowe mieszkanie Chodzież cisza i zieleń.
350 000 zł",350000.0,62.0,,Chodzież,2025-04-24,3
"Kawalerka w sercu Poznania - ul. Żurawia 19/21, Poznań
378 000 zł",378000.0,27.0,Jeżyce,Poznań,2025-04-24,1
"Mieszkanie 2-pokojowe na zamkniętym osiedlu – Września, ul. Pilska 4
440 000 zł",440000.0,43.61,,Września,2025-05-05,2
"Sprzedam mieszkanie ul. Sportowa
368 000 zł",368000.0,56.57,,Środa Wielkopolska,2025-03-31,
"3 pok. po remoncie Gostyń, gotowe do zamieszkania, balkon
379 000 zł",379000.0,48.0,,Gostyń,2025-05-06,3
"Dwupokojowe mieszkanie – Poznań Nowe Miasto
447 000 zł",447000.0,38.86,,Poznań,2025-05-07,
"Ostatnie mieszkanie 44m 2 pokoje, Cesja na firmę, widok na zieleń
394 000 zł",394000.0,43.85,,Luboń,2025-05-02,2
"Zrewitalizowana kamienica - bez prowizji!
440 000 zł",440000.0,32.75,Stare Miasto,Poznań,2025-04-01,
"Mieszkanie 46,2 m² | 3 pokoje | Panorama Leszna
350 000 zł",350000.0,46.2,,Leszno,2025-05-09,3
"Zamieszkaj w sercu Grunwaldu – wygoda i dostępność
449 000 zł",449000.0,40.0,Junikowo,Poznań,,
"NOWYApartament Winda Centrum Ogródek SOHO‼Parking
361 111,12 zł",36111112.0,35.0,,Jarocin,2025-05-11,
"OWP, 3 pokoje, po remoncie, opcja z umeblowaniem
415 000 zł",415000.0,51.7,,Grodzisk Wielkopolski,2025-05-05,3
"** 2-pokojowe mieszkanie + OGRÓDEK ** | ul. Pilska
399 680 zł",399680.0,44.09,,Września,2025-05-09,2
"3-pokojowe mieszkanie 54m2 + taras Bezpośrednio
435 000 zł",435000.0,54.95,,Gwiazdowo,2025-04-21,3
"UL.KUJAWSKA - 2 pokojowe mieszkanie,blok z windą,
355 000 zł",355000.0,40.07,,Ostrów Wielkopolski,2025-05-10,2
"Mieszkanie trzypokojowe w świetnej lokalizacji
425 000 zł",425000.0,49.09,,Piła,2025-04-23,
"3 pok. mieszkanie, I piętro, po remoncie, umebl.
395 000 zł",395000.0,53.6,,Konin,2025-04-14,3
"Trzypokojowe mieszkanie w Obornikach
369 000 zł",369000.0,67.05,,Oborniki,2025-04-27,
"2-pokojowe mieszkanie 46m2 + balkon Bezpośrednio
390 684 zł",390684.0,46.51,,Garby,2025-05-02,2
"Sprzedam mieszkanie Kawalerka Sobieskiego Piątkowo
359 000 zł",359000.0,31.0,Piątkowo,Poznań,2025-05-03,1
"Mieszkanie 52,4 m² - ul. Niepodległości
359 000 zł",359000.0,52.4,,Leszno,2025-04-23,
"2-pokojowe mieszkanie 37m2 + balkon Bezpośrednio
427 700 zł",427700.0,37.08,Podolany,Poznań,2025-05-10,2
"Mieszkanie 3-pokoje z loggia - Ustronie!
369 000 zł
do negocjacji",369000.0,59.9,,Gniezno,2025-05-06,3
"Poznań Łazarz mieszkanie, niski czynsz, doskonała lokalizacja
385 000 zł",385000.0,34.16,,Napachanie,2025-05-04,
"Sprzedam nowe 2 pok. 1 piętro, 42m2 ul. Sielawy 23 + miejsce postojowe
450 000 zł
do negocjacji",450000.0,42.0,Naramowice,Poznań,2025-05-05,2
"2 pokoje | 36,45m² | ogród 60,40 m² Podolany
437 035,50 zł",43703550.0,36.45,Jeżyce,Poznań,2025-04-18,2
"Sprzedam Mieszkanie
389 000 zł",389000.0,54.0,,Poznań,2025-04-28,
"Dwupokojowe mieszkanie - Poznań Nowe Miasto
448 000 zł",448000.0,38.86,,Poznań,2025-05-07,
"Śrem - Zbrudzewo ul. Daktylowa 17 mieszkanie nr 1 lub 2
350 000 zł",350000.0,48.12,,Zbrudzewo,2025-04-24,
"Jasne poranki na Piastowskim
450 000 zł",450000.0,43.34,Rataje,Poznań,2025-05-01,
"4 pokojowe przestronne mieszkanie! Bezpośredni właściciel=0 prowizji!
389 000 zł
do negocjacji",389000.0,72.77,,Ostrów Wielkopolski,2025-04-15,4
"Przestronne mieszkanie w centrum - 3 pokoje parter
419 000 zł",419000.0,61.2,,Środa Wielkopolska,2025-05-08,3
"Przestronna kawalerka przy Starym Rynku!
435 000 zł",435000.0,33.9,Stare Miasto,Poznań,2025-05-06,1
"mieszkanie z balkonem w pobliżu Tarnowa Podgórnego
399 000 zł",399000.0,46.7,,Kaźmierz,2025-04-18,
"Kawalerka z pięknym widokiem na Ratajach
419 900 zł",419900.0,33.0,Rataje,Poznań,2025-03-22,1
"Przytulne 2 pokoje z balkonem – idealne dla seniora lub młodej rodziny
389 000 zł",389000.0,32.4,Winogrady,Poznań,2025-05-11,2
"Mieszkanie bez czynszowe 93mkw od właściciela,bez pośredników ,okazja
399 999 zł",399999.0,93.0,,Kościan,2025-05-04,
"Sprzedam odnowione mieszkanie 46,42m2 z garażem w Śródmieściu Kalisza
371 360 zł
do negocjacji",371360.0,46.42,,Kalisz,,
"Mieszkanie po generalnym remoncie bez pośredników
355 000 zł",355000.0,37.5,,Kościan,2025-05-04,
"NOWE Mieszkanie w Jarocinie na sprzedaż! Super Lokalizacja!
450 000 zł
do negocjacji",450000.0,57.0,,Jarocin,2025-04-16,
"Mieszkanie w Złotowie gotowe do zamieszkania!
375 000 zł",375000.0,77.83,,Złotów,2025-04-17,
"Apartamenty w pięknej okolicy pod lasem!
399 740 zł",399740.0,50.6,,Rawicz,2025-04-28,
"Trzypokojowe Mieszkanie Z Balkonem + Garaż
413 700 zł",413700.0,55.77,,Kalisz,2025-05-04,
"urokliwe 3'pok. mieszkanie, wysoki parter, os. Asnyka
369 000 zł
do negocjacji",369000.0,39.0,,Kalisz,2025-05-06,
"Mieszkanie 3 pokojowe w atrakcyjnej lokalizacji
360 000 zł",360000.0,47.0,,Szamotuły,2025-04-18,3
"Atrakcyjne dwa pokoje, balkon. Polecam!
424 000 zł",424000.0,44.68,,Dachowa,2025-05-05,
"[NIEAKTUALNE] 3-pokojowe (62,8m2) 1 piętro - Jeziorany centrum
449 000 zł",449000.0,62.8,,Śrem,2025-04-13,3
"Mieszkanie 2pok+poddasze o pow. 87,42m2 - Krążkowy
440 560 zł",440560.0,87.42,,Kępno,2025-04-16,2
"Sprzedaż mieszkania
395 000 zł",395000.0,64.0,,Rogoźno,2025-05-07,
"Mieszkanie 3pokoje, duże
399 000 zł",399000.0,78.0,,Kalisz,2025-05-11,3
"Centrum ul. Strzałowa - 2 pokoje
405 000 zł",405000.0,29.5,Stare Miasto,Poznań,,2
"Apartament z ogrodem - Miasteczko Zielone Ogrody
399 000 zł",399000.0,57.63,,Śliwniki,2025-04-18,
"Bezczynszowe Z Dużym Ogródkiem, Po Remoncie Genera
366 000 zł",366000.0,73.34,,Rostarzewo,2025-04-23,
"Rodzinne mieszkanie w bloku z windą i parkingiem
399 000 zł",399000.0,57.76,,Gniezno,2025-04-13,
"Przytulna kawalerka w sercu Jeżyc. Plac Asnyka
395 000 zł",395000.0,31.1,Jeżyce,Poznań,2025-03-26,1
"Rokietnica Lokal 2 pokoje Sprzedam. Dobra inwestycja
420 000 zł",420000.0,54.5,,Rokietnica,2025-05-01,2
"Godne Polecenia 57m2 - 3 pok. 4-piętro
379 000 zł",379000.0,57.0,,Murowana Goślina,2025-05-02,3
"na sprzedaż 4'pok. mieszkanie, os. Asnyka, Kalisz
430 000 zł
do negocjacji",430000.0,72.0,,Kalisz,2025-04-24,
"Gotowe do zamieszkania 2 pokoje na oś. CORNER
405 000 zł",405000.0,39.51,,Śrem,2025-04-19,2
"OKAZJAKawalerkaDUŻY balkonPremiumJeżyce
376 125 zł",376125.0,30.1,Jeżyce,Poznań,2025-04-16,1
"Mieszkanie kawalerka River Side - wysoki standard
379 000 zł",379000.0,31.9,,Kalisz,2025-03-20,1
"Mieszkanie 3pokoje, duże
399 000 zł",399000.0,78.0,,Kalisz,2025-05-11,3
"Mieszkanie 3-pokoje z loggia - Ustronie!
369 000 zł
do negocjacji",369000.0,59.9,,Gniezno,2025-05-06,3
"Bezczynszowe mieszkanie z ogródkiem w centrum Złotowa
399 000 zł
do negocjacji",399000.0,104.0,,Złotów,,
"2 pokoje, 52,49 m², Wolsztyn/Niałek Wielki, GARAŻ
399 000 zł",399000.0,52.49,,Wolsztyn,2025-04-22,2
"Na sprzedaż mieszkanie dwu-pokojowe Bogdanowo
379 000 zł",379000.0,48.0,,Oborniki,2025-04-13,
"Przytulne mieszkanie w centrum Poznania
430 000 zł",430000.0,31.43,Stare Miasto,Poznań,2025-03-31,
"Mieszkanie do remontu, piękny widok
395 000 zł",395000.0,38.1,Winogrady,Poznań,2025-05-05,
"Nowa Inwestycja Kmicica 9 - mieszkanie 42,08m2
388 900 zł
do negocjacji",388900.0,42.08,Stare Miasto,Rawicz,2025-04-15,
"Słoneczna i przytulna kawalerka
369 000 zł",369000.0,27.0,Łazarz,Poznań,2025-04-27,1
"Kierzno- nowoczesne mieszkania z pompą ciepła!!!
390 000 zł",390000.0,72.7,,Kierzno,2025-04-18,
"Trzypokojowe Mieszkanie W Bloku Z Windą W Lesznie
429 000 zł",429000.0,51.1,,Leszno,2025-04-22,
"Sprzedam nowe 2 pok. 1 piętro, 42m2 ul. Sielawy 23 + miejsce postojowe
450 000 zł
do negocjacji",450000.0,42.0,Naramowice,Poznań,2025-05-05,2
"Mieszkanie nr 4 w Nowym Budynku Asnyka 41
366 035 zł",366035.0,38.53,,Kalisz,2025-05-07,
"Nowoczesne mieszkania - wyjątkowa okolica
381 700 zł",381700.0,45.5,,Kościan,2025-05-11,
"Przytulne 2 pokoje z balkonem – idealne dla seniora lub młodej rodziny
389 000 zł",389000.0,32.4,Winogrady,Poznań,2025-05-11,2
"Mieszkanie w budynku z 4 lokalami mieszkalnymi z ogródek
380 000 zł",380000.0,58.0,,Grodzisk Wielkopolski,2025-05-08,
"3-Pokojowe Mieszkanie Na Sprzedaż Konin-Chorzeń
387 000 zł",387000.0,53.7,,Konin,2025-04-15,3
"Urokliwe, 2-pokojowe mieszkanie-idealna lokalizacj
365 000 zł",365000.0,50.7,,Kalisz,2025-04-18,2
"mieszkanie 54,1m2 Szamotuły
390 000 zł",390000.0,54.1,,Szamotuły,2025-05-06,
"Nowoczesne, przestronne mieszkania o pow. 61,48 m2
396 500 zł",396500.0,61.48,,Kępno,2025-04-18,
"Mieszkanie 2-pokojowe w nowym bloku - POBIEDZISKA
429 000 zł",429000.0,39.56,,Pobiedziska,2025-04-16,2
"Nowe 3 pokojowe Mieszkanie Leszno
445 227 zł",445227.0,60.99,,Leszno,2025-04-13,3
"2 pokoje I Inwestycja | Okazyjna cena
409 000 zł",409000.0,43.3,Grunwald,Poznań,2025-05-07,2
"Lokal mieszkalny Czmoń
429 000 zł",429000.0,54.8,,Czmoń,2025-04-17,
"Przestronne mieszkanie z balkonem i m. postojowym.
445 000 zł",445000.0,60.3,,Leszno,2025-05-06,
